HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,c
8.967994173337207,3.9331440520895513,1
93.65992476967192,4.325909760923558,1
98.69872950293716,10.729109341534071,1
29.891642346152917,35.92828357716471,1
45.15046339502497,70.84299048650627,1
96.47251371462383,53.14888137380353,1
74.92,2.5,1
9.488392558000687,2.981688608475159,1
114.74478531849759,3.429104217398671,1
74.92,2.5,1
55.48,19.5,1
55.48,19.5,1
46.14438502621127,8.663598278878466,1
55.48,19.5,1
55.48,19.5,1
28.078792250885773,9.535074214954665,1
20.278243803522454,11.758713470350344,1
53.21831322377261,21.83361321080706,1
51.36374630901779,23.747159285395067,1
74.92,2.5,1
8.297373160528325,3.7085911485934893,1
13.17476821669003,2.7129424373349846,1
74.92,2.5,1
55.48,19.5,1
31.0,44.38,1
30.73145249094779,42.3456259455762,1
9.338753762725498,3.2948259961323902,1
33.254639649714946,5.884006040214606,1
55.48,19.5,1
55.48,19.5,1
29.506941984658248,46.426733696030986,1
74.55692446705004,19.72281374249844,1
103.85332525189335,11.510759682279645,1
74.92,2.5,1
93.5439682615046,3.5188282179656065,1
74.52424562591274,4.193212576558948,1
96.01984300582569,7.324840709816014,1
15.947319775587454,3.164690067150829,1
55.48,19.5,1
32.905170187274265,46.97287065361461,1
55.48,19.5,1
55.48,19.5,1
18.087981153326744,22.854674993731482,1
55.48,19.5,1
85.17369042166304,3.0668153909155906,1
82.4028798973529,2.847825219895549,1
46.006874566743356,23.595090980043405,1
31.39777948430831,49.94011780453516,1
91.84745101838337,3.4357352691201415,1
74.92,2.5,1
33.77844449781596,6.223553883376861,1
74.92,2.5,1
30.862677251009032,11.872156221167822,1
55.48,19.5,1
32.09313861027956,50.504332082775036,1
55.48,19.5,1
12.823996534045868,2.629030238726209,1
35.26650106736804,50.18656021445577,1
62.247253169626376,120.77019519651085,1
119.77351591775401,3.5920974394967446,1
7.9482362417503705,1.6764713913138733,1
24.08911276452967,41.07056104216913,1
22.26466724229963,9.926486274336746,1
95.64140302335721,51.95606735528824,1
31.62114761673193,8.577536276662407,1
29.18810464763343,46.863806545535844,1
30.17193114378976,45.51514439038821,1
103.46149281992022,11.680916543942049,1
55.48,19.5,1
19.302159097913695,11.974527481110437,1
93.67974343468927,3.5023046917917733,1
29.77380113681913,46.06091427494378,1
30.403238590832114,45.19806043173431,1
30.22433435970119,38.503966894717486,1
39.74248911084102,58.38245574765993,1
55.48,19.5,1
55.48,19.5,1
71.86483968301457,15.57132961967717,1
29.08077879222595,48.06010383141217,1
78.32535581763844,2.6882452082718866,1
47.92261882632885,27.41500834737653,1
55.48,19.5,1
45.11901032588734,30.474700640361856,1
51.98722643014922,23.10385117454568,1
55.48,19.5,1
42.21948826700354,9.07201338647129,1
55.48,19.5,1
55.48,19.5,1
72.45390270075904,18.037162837354433,1
55.48,19.5,1
46.18,8.5,1
21.20993763768183,10.31520725883962,1
55.48,19.5,1
55.48,19.5,1
74.87327424875905,4.71647794348101,1
55.48,19.5,1
55.48,19.5,1
87.50490434779584,3.195682937965497,1
43.72558297623996,8.854489391327103,1
30.613961469669043,12.987922851345829,1
55.48,19.5,1
72.92709298127758,18.712461508874107,1
24.23760211137298,38.68587561200441,1
7.79627880515059,1.547693902669991,1
73.15274120349795,10.061116228147991,1
55.48,19.5,1
221.44376656589284,16.980716754457745,1
46.63836053899826,92.93385080040694,1
55.48,19.5,1
28.917051158897046,36.749880001522065,1
29.86945705127677,35.73481051860193,1
27.026732279981385,22.91130056647952,1
84.48240564343271,3.028601749222372,1
55.48,19.5,1
25.591724799383137,22.90221002135356,1
45.253136452149015,22.444807688511915,1
92.00220269296436,3.4442898116619323,1
24.163017972447655,9.22684841310283,1
18.976748021234286,11.88534113415213,1
53.20332196014807,21.84908122839846,1
17.835501321468136,15.581759628609392,1
8.386720796995704,4.062631158095476,1
19.04525244089892,12.114974945713392,1
77.30428576410549,169.88418456520557,1
40.341485016223025,9.343251820215382,1
16.027671262690614,2.2704099332809013,1
30.389015526952637,45.217557881802435,1
30.863525376410937,43.346140351490405,1
46.88340865551166,23.478329163229354,1
9.2825549422579,2.8072499510660167,1
102.60825339911914,60.641720238608244,1
24.465140119028607,38.55541704122412,1
16.084449197041014,2.687185831732188,1
55.48,19.5,1
34.23309842660827,63.3323319035826,1
74.92,2.5,1
18.402696558349675,5.32540815888231,1
55.48,19.5,1
82.42279136068436,2.914748002248997,1
30.786566761979476,44.67258139711981,1
74.76236976038822,9.97733187902046,1
72.64670592403888,12.226159384875535,1
31.21968482832748,10.270580561808664,1
55.48,19.5,1
55.48,19.5,1
74.92,2.5,1
9.481161102196749,2.9755602560989396,1
17.492348598477903,12.4016767771843,1
83.86091934060228,2.994246508601563,1
55.48,19.5,1
44.195188417272995,28.02590661330575,1
28.4,22.92,1
41.45128732596586,20.20757868190528,1
28.43774264893071,22.75068228326918,1
83.55389936249622,2.977274702183318,1
16.478619918665704,3.218739570001141,1
55.48,19.5,1
114.54313999252156,6.868608651395727,1
55.48,19.5,1
29.406829917515104,46.56397065473972,1
30.100371204236268,37.564887518884184,1
55.48,19.5,1
55.48,19.5,1
74.92,2.5,1
55.48,19.5,1
55.48,19.5,1
7.74,1.5,1
10.904625326181588,2.890760418314758,1
18.564025018699205,22.857690656227057,1
41.28275000281794,9.207305707983654,1
23.266210328245343,41.24679250313205,1
42.63593206182293,23.888241405018075,1
72.46050523674164,13.022808433222156,1
9.120708172738242,3.6702240737393135,1
10.41314901139827,4.994335356399966,1
8.90471851524658,4.042082556224959,1
7.855323909233871,1.9569709903392138,1
29.897895780840912,6.434742625577868,1
10.857129800940346,3.2632826972521847,1
29.795258299073883,46.031500081686225,1
44.0882294487554,28.919114642858617,1
111.94565623422184,7.996590024212919,1
55.48,19.5,1
136.90266038912165,26.889224996087247,1
138.06102684638813,33.198527331568584,1
23.05545521962153,39.771520716674104,1
145.5700499981752,50.161441187503385,1
47.0856503635762,28.33033130451454,1
8.242415155532383,3.490820053797067,1
9.565997473427814,2.9956137749273255,1
31.0,44.38,1
44.0035030723145,15.044398296259807,1
55.48,19.5,1
72.5761090380038,12.528204145786123,1
25.066181850120973,39.15449010443011,1
28.4,22.92,1
12.966048846329414,10.142757087794307,1
47.5384943460228,27.835093417328252,1
14.966290828516751,4.0663760576905705,1
16.109714681658605,11.711652000005323,1
153.36227670379432,40.78861221947671,1
45.69749887056508,10.716381087368314,1
36.659457793214,9.682731847058152,1
55.48,19.5,1
74.92,2.5,1
55.48,19.5,1
74.92,2.5,1
20.615375677496125,10.53433328839209,1
55.48,19.5,1
18.701090827694934,6.033550827241033,1
55.48,19.5,1
38.08696965170689,60.55290266398295,1
27.766148321126575,41.48136465369272,1
30.213730057982424,39.404809159992226,1
55.48,19.5,1
99.01628194283813,100.25419262959142,1
94.09170103198616,3.5381417853309647,1
74.92,2.5,1
44.81278859246234,8.697465196411905,1
8.789720554661113,4.240068735789631,1
8.75435259092301,2.359620839765263,1
88.56853090693788,2.818417476089749,1
72.81070481216324,11.524499471313572,1
38.928089592899056,9.547387335275928,1
17.264969044186653,6.2684654020491655,1
55.299330918416025,19.686414741422332,1
16.403682538671312,11.85836119219671,1
55.48,19.5,1
74.58463841466461,18.408177765909763,1
24.381091925355026,39.293389664188695,1
12.591465069700202,9.886016623551228,1
102.58836603486203,60.88757724918956,1
16.590017959702415,3.086820837194511,1
29.066277828139828,37.382708461992415,1
43.04364353605578,28.657666198989702,1
9.63119607118735,2.9864332756133565,1
115.49329022517303,6.45599711517949,1
84.26288710677929,3.0164669489651343,1
55.48,19.5,1
55.48,19.5,1
15.801333786713469,3.673034135551316,1
30.601431995659553,13.044131463916171,1
55.48,19.5,1
9.492115701141497,3.03079049391103,1
37.473520925940704,53.19023781841039,1
55.48,19.5,1
55.48,19.5,1
74.45567977504203,4.486567669056724,1
98.81129028023648,10.87214904244528,1
80.38591436264355,2.8021511532694054,1
55.48,19.5,1
99.85251831569674,12.195318181341163,1
31.702903835884644,5.664570086528844,1
114.22075840121538,3.811001118246898,1
55.48,19.5,1
30.379941235898702,40.4565247168073,1
55.48,19.5,1
55.48,19.5,1
28.5609870743194,37.08017440434831,1
30.09095317672101,37.49354151799028,1
15.257373029312427,10.175729979271301,1
55.48,19.5,1
55.48,19.5,1
82.77342488786958,2.9341307290143495,1
31.745476112321,5.644137596803245,1
71.72327114189746,16.177022569546498,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
91.19270901575129,3.3995416813571744,1
55.48,19.5,1
8.54,4.67,1
22.8356658781961,39.9733680710444,1
9.352168718873068,3.27173014379585,1
121.85636817367906,3.6927715986523317,1
55.48,19.5,1
43.39342512077136,21.527046468890934,1
43.062735665980775,25.020813619665855,1
55.48,19.5,1
80.75992485036772,2.7714560667973838,1
40.98009693033651,21.74648349530443,1
8.54,4.67,1
46.263008534996054,29.229986410663884,1
74.89836730655267,3.526166227629556,1
55.48,19.5,1
8.570675225684349,4.61718801351251,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
74.45814473257275,4.476021488483639,1
55.48,19.5,1
33.75863200908453,9.853815936554648,1
30.880976300854787,43.62686728299495,1
55.48,19.5,1
30.594786823324032,41.815978692412415,1
74.82745003866296,6.890190473680148,1
19.17547885843653,12.043781889137861,1
74.85218394855461,5.716915260870913,1
8.190348206387126,3.284504767808987,1
7.794057109970038,1.7142012982562735,1
74.92,2.5,1
33.15894271148457,5.821972080255746,1
22.70417189896632,40.094127847888075,1
9.422170221023025,3.1512120937026253,1
30.9950069274366,44.34840590291779,1
8.403325026581141,4.128425417827778,1
55.48,19.5,1
74.34184344479037,4.973609932319027,1
29.474826230965117,36.53184065516818,1
55.48,19.5,1
55.48,19.5,1
25.924307361266617,44.44780151185212,1
121.28171569732027,3.942319757367399,1
33.69119710189909,6.16699719969496,1
44.28698217231987,17.1956250573652,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
8.226602102782525,3.4281608322757577,1
93.03917125377447,3.5180234388719143,1
55.48,19.5,1
16.984508247934407,2.371016913739751,1
27.769791717022326,45.83994953007085,1
55.48,19.5,1
74.63306316116918,3.7276429421833557,1
55.48,19.5,1
49.65183398945112,25.523909211536434,1
55.48,19.5,1
55.48,19.5,1
71.84524859889912,15.655148958602275,1
55.48,19.5,1
102.87573498761225,57.334986229902285,1
12.432422832248825,2.7710895953852095,1
44.83818806292817,28.45081469373716,1
18.68325494628361,3.739735045776424,1
53.210314328382985,21.90551628130838,1
42.841176152409375,27.520061690875707,1
117.01108638922416,3.735992301364942,1
55.48,19.5,1
29.950188341273,37.737226228399855,1
11.291714463874753,2.8005543510587962,1
42.36240197003533,24.82997078127767,1
55.48,19.5,1
40.50065526017073,57.31006282522711,1
43.27212645968181,26.269246504820657,1
30.988368932088704,44.30640341511302,1
43.67908869938246,29.733413833876924,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
24.18547428213918,41.11670599426383,1
55.48,19.5,1
44.87068410977192,28.43052304457681,1
105.36304196227793,26.585720048427525,1
55.48,19.5,1
8.54,4.67,1
8.989615419788104,5.248852702287583,1
55.48,19.5,1
68.93322845735472,148.87860103918382,1
28.6,47.67,1
30.632213391082892,44.050337612738936,1
48.82226848465385,25.963017869311173,1
55.48,19.5,1
101.69580064986052,42.56829154835733,1
101.58904815979898,39.99150730549271,1
29.338222509018813,46.65801997722005,1
101.96978082044465,3.8159302122864824,1
55.48,19.5,1
10.519955400085076,7.219073015085376,1
39.93120523909136,9.40250818417525,1
30.92589172451511,54.51867613672349,1
55.48,19.5,1
30.205002772788376,39.34958651057472,1
40.27547294980039,15.276481713349753,1
55.48,19.5,1
55.48,19.5,1
72.37588807847455,17.92582671538233,1
24.41134050040992,38.52631994860314,1
45.800380663700196,22.79173665128657,1
30.45032496196902,40.90188381107983,1
93.14162298726089,3.6672635280473407,1
44.973671859160575,28.366213952198375,1
39.77602235311308,13.18189997222511,1
55.48,19.5,1
25.008168392817534,39.180186282529185,1
74.92,2.5,1
71.62251538480758,16.60810034464057,1
42.26815368783775,21.552961578040563,1
55.48,19.5,1
12.775713205464216,3.6382501378757426,1
55.48,19.5,1
28.876861014695415,36.76559069425543,1
99.20108904759418,3.7183035630322347,1
28.6,47.67,1
17.79191021730298,16.23434409978774,1
19.071610370972454,16.329069641024347,1
45.05113196845895,22.31674565601681,1
42.05866242100344,23.123347847508555,1
8.919810765018678,4.016098992184339,1
30.58669080578199,13.110262079616897,1
55.48,19.5,1
44.186132751730156,21.768373878433295,1
55.48,19.5,1
55.48,19.5,1
28.921209788765253,48.615814369607946,1
28.4,22.92,1
14.618512716995165,3.9984063942010097,1
19.43380420399611,9.046327000673804,1
8.54,4.67,1
29.064403463968514,22.858022064928313,1
46.74989970096331,28.697513944052883,1
16.473853868559512,2.2912271669624236,1
29.126443155752437,6.901137890318042,1
31.18393965563223,55.27850802801288,1
55.48,19.5,1
31.506338926462902,45.069109745668825,1
55.48,19.5,1
9.51,3.0,1
51.88347254161072,23.210904656712614,1
97.55241758261047,9.2724019682503,1
15.00651297831916,4.074237064166611,1
41.302993170245365,9.204382004297436,1
91.54462503284621,3.4189953030871316,1
148.22361169595194,35.610349198303005,1
43.95545670932563,27.38975108709604,1
49.06639135161489,24.86224498459075,1
45.80931018538389,8.553538418892286,1
38.116961581959565,9.03592594099376,1
55.48,19.5,1
47.008473835619675,28.47850939043397,1
23.419301022781717,9.500945568999368,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
8.469728195706058,4.391547975485258,1
30.7906184198483,9.928924914229102,1
55.48,19.5,1
30.618210600739886,44.90336963481908,1
118.80036132689769,5.019870868226835,1
55.48,19.5,1
73.18372038570594,9.92857355935992,1
55.48,19.5,1
44.55761793851339,27.468640240528106,1
44.16450501762884,28.871485554602806,1
55.48,19.5,1
81.72485078083596,2.876166433434824,1
55.48,19.5,1
120.51502033404338,3.6418005286547475,1
46.18,8.5,1
46.85068482109334,28.58729362118728,1
102.10666510912331,3.8207568797293128,1
28.4,22.92,1
7.892721396145497,2.1051585322265303,1
55.48,19.5,1
9.15501529162169,3.61115924019771,1
10.572045562885094,3.207565908055719,1
84.79913075675259,3.046110047360563,1
30.775901812920747,42.682350526182624,1
105.19930979751851,28.609854571402344,1
8.84877153234,4.13840365050742,1
9.193940567992897,3.5441435581977947,1
16.453963560763036,11.883454711633142,1
23.523027749963216,22.88910515316719,1
16.27430297029886,2.470159036269019,1
74.80344919983771,2.9986559683590297,1
74.92,2.5,1
62.84126796092729,133.59197948640394,1
55.48,19.5,1
30.107026434732877,37.615304029155666,1
16.112917680973297,2.5880545037537033,1
55.48,19.5,1
29.58231265595821,46.323413067457295,1
32.30133299873081,52.00837738129244,1
55.48,19.5,1
97.22033312936166,3.514488414072132,1
55.48,19.5,1
55.48,19.5,1
29.695114738736095,9.769819992312655,1
8.055281200150448,2.7493017555961528,1
55.48,19.5,1
39.2629837358452,55.625634738081025,1
15.216877473150554,5.045828503611716,1
73.98577745653441,6.497018007821374,1
13.397800147427827,2.564798490959572,1
9.483467257951373,2.97751462538252,1
117.55258063968807,18.663616392304707,1
46.18,8.5,1
55.48,19.5,1
74.92,2.5,1
30.777022831781746,44.685664534765856,1
15.912709421672135,3.285208263820249,1
74.92,2.5,1
152.23598034752055,38.70128779586546,1
22.448064906363953,22.88229543379597,1
74.7939250857819,8.480476700089547,1
37.29652573069096,9.64515903292124,1
23.20708244979127,9.57915880228823,1
8.352548945264257,3.9272251956096187,1
97.84325386952077,3.6704250306601116,1
23.75023897941788,9.378978263113803,1
44.3334502405143,30.072461264515184,1
26.938114210653886,44.00666041146541,1
154.8822625604901,47.51836618063262,1
99.90177843389213,12.257916830200736,1
30.667540422062604,42.276333360292675,1
44.53694022922188,21.99077051914845,1
22.216496588190985,10.458267026439781,1
98.79583974546848,10.852514850809822,1
74.78150451233545,3.0925450654869646,1
36.588992164479464,62.51680625927776,1
8.323396453007497,3.811708445042208,1
8.374064054863693,2.0373424193760115,1
28.897943363710418,27.262454139370718,1
23.845445738415926,22.891147620062366,1
55.48,19.5,1
107.07395350386446,3.9946058337712023,1
64.6106285538794,138.03185492399464,1
55.48,19.5,1
115.51410042736579,3.5774401253522568,1
160.860680737615,45.345348111144055,1
28.965521306307238,47.1689312092705,1
74.92,2.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
115.52374328867742,21.0767333339495,1
17.381538297785166,22.37785313021619,1
29.470038592052035,46.47732209672867,1
12.001184199453487,9.12606564808867,1
55.48,19.5,1
39.64343711929781,56.630643027225716,1
172.4406081685467,11.413319386748855,1
74.92,2.5,1
27.91064996314194,37.5616390840394,1
42.57482237001931,21.47629440749517,1
10.229618538347232,3.140642059611837,1
42.419155292337045,19.80829333331532,1
55.48,19.5,1
55.48,19.5,1
28.65821735453547,21.761608256736707,1
15.955982754922875,3.134524335536419,1
127.00265890762049,8.889206408196777,1
44.02399810790732,24.611292194085106,1
74.92,2.5,1
27.168582539631345,44.514687953946975,1
92.65282498683989,3.480255665386395,1
28.23646980184799,43.05661934173003,1
55.48,19.5,1
43.46546437018525,65.92234208651783,1
39.798087595744526,13.274436560700245,1
31.0,44.38,1
30.27674539414205,39.80354413189883,1
22.530974767157286,40.25318643832494,1
90.63079964791267,192.38207421524328,1
20.099707224841044,22.867418959795376,1
88.93559031910519,199.1121791646502,1
46.18,8.5,1
55.48,19.5,1
94.2960679451331,3.5453479529313503,1
22.49886256584887,22.88261722892393,1
9.054634735384793,2.6140972333769428,1
74.92,2.5,1
16.392597175746676,3.3206086076684107,1
89.54302736802107,3.3083486660044814,1
74.64488396996806,3.677068284178585,1
55.48,19.5,1
55.48,19.5,1
74.92,2.5,1
13.626558865618104,10.472394798355204,1
37.42731418810893,9.63744542796212,1
121.92541234515267,3.599502451290959,1
18.092361683402924,12.618315025039601,1
8.622807792172486,4.527434007290668,1
55.48,19.5,1
