HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,c
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
8.863781264601148,4.112562152696991,152.50361833346454,0.01,10,0.25005541417746174,8.46742324074803,36.078101311411324,1
8.253892819131886,1.9355023890948182,37.20503525898981,0.002903349260632122,6,0.5712861251385078,2.067466020518942,16.52246694898955,1
29.02290333619527,36.70850142312367,38999.632611214074,0.3516627576017752,187,0.03,2166.6471820176175,1063.7051349252367,1
40.64204243378451,21.573375332283703,18771.18177512888,0.2934522546027071,170,0.04816136162252301,1042.844485738812,873.1597496602421,1
30.149755439123677,8.586413415233364,1240.0005583589482,0.055223240143640696,46,0.14132022324702476,68.88722950534864,170.01877876779594,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
8.968056068946899,2.5407254821583884,64.71444224903928,0.006938169881055924,7,0.4341022240440986,3.592628215039139,23.34938343874662,1
31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,1
10.201265852177483,4.560183551262529,207.06569123369042,0.012336520185903635,13,0.2170095605577109,11.50059661313772,45.90457772093271,1
62.59466103014318,18.06559351285832,19075.408852474917,0.3625437467676187,189,0.05583819408529096,1059.7472291304612,1086.9534605941262,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
30.351720691060617,35.65606823288711,36637.56221515378,0.34468209472088895,193,0.03,2035.4187217673425,1045.6565840120547,1
28.613490645414686,47.65150657357737,64959.331973829714,0.4500562110225612,238,0.02,3608.8467919380464,1363.3214442096753,1
91.8171175211387,48.49160093574354,127099.95867132231,1.003813526321871,468,0.027231346174903234,7061.109832071321,3022.2441222237894,1
42.59922310159887,21.543222651281468,19706.899493047546,0.3035053644806968,179,0.05,1094.831249017699,915.8716819813545,1
164.69936703178536,35.903253567617085,118266.48410856447,1.3360773888275217,596,0.03750754810806768,6570.35953255112,4013.64070372583,1
46.57864594939139,20.764665228769573,19700.138678654992,0.32015181460061126,182,0.05112797940006792,1094.4540034773997,954.6627946832901,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
9.342550985766385,3.2882885090413767,102.92874122641668,0.01,9,0.309284658032955,5.713263401467593,30.4858735373885,1
36.227936551654196,62.990163450674096,143041.24132337343,0.7556118279319538,375,0.02,7946.733055241168,2272.637116576251,1
43.240674593310715,29.5062562659641,37657.567560462354,0.42105025063856405,228,0.03,2092.0828756369397,1276.0481391283383,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
38.77810445015556,21.77840851048289,18183.668522689033,0.28226862670093333,164,0.04691873630010371,1010.2044463948241,839.2932391230264,1
228.10442110549155,25.735866801856602,112055.21862645967,1.6259720086602818,709,0.04654460632303885,6225.286953948111,4877.171458838942,1
36.68005289328045,62.39742229375941,142019.19377471018,0.7571239227200015,375,0.02,7889.953139902584,2278.098046903285,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
8.586617080522744,2.2174721021379185,50.02149861584218,0.004783147347586122,6,0.5073729901820718,2.778029697387554,19.703085312115718,1
62.049869178094724,18.394140032755484,20718.407196083255,0.3763226563430925,200,0.054080664085773125,1151.022337966011,1130.7373877785328,1
49.65684889531956,20.353226610536787,20394.865011761354,0.3358975533746671,188,0.05,1133.0474208708863,1005.4325778364688,1
83.70185092946195,5.491153258102087,1603.9692592062324,0.11514744569829857,73,0.21272116854744783,89.10662551145737,353.72274177515214,1
39.92818889446967,7.795179536735306,1224.3450831106966,0.06374422037361978,50,0.16444859815696794,68.01808952189079,194.20984164070654,1
24.89250469260436,10.197673589800122,2464.743207262317,0.0800684238294082,53,0.0950342119147041,136.92804918516418,246.56671513591306,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
41.595512329290656,33.94957355685976,46702.34316257182,0.46,246,0.027503903915928225,2594.5774005232674,1375.5172696689601,1
8.705921672662324,2.3185776886968847,54.617084543569064,0.005457184591312564,7,0.48445572389537284,3.0328157755161493,20.84355632850086,1
43.56903237854406,21.243127570763754,19643.661966362593,0.3105398479087639,180,0.050059983100973766,1091.316230350661,924.9393896832007,1
109.88354931776962,49.83400930706584,133297.92850477053,1.0909381203409916,504,0.030331458192151262,7405.436602012707,3273.972136595096,1
41.17904416307374,21.727924984787897,19402.473922896814,0.2962928009735746,175,0.049536600121696826,1077.9188493832237,893.7607175013219,1
40.030132091792645,4.822161951557545,840.5818476177623,0.06,40,0.22768409546746132,46.696114063168096,175.46764122209902,1
55.93974934185428,27.399648970678108,35655.25363837304,0.4532935612176875,224,0.04166169515221094,1980.8482115291924,1366.2973198859804,1
19.50309192121598,8.384186649488914,1148.2683326032516,0.04691997152253142,40,0.1311398718513914,63.7899073668473,142.7436143879124,1
45.44793576956717,8.57369774131874,3326.413095632239,0.12852604517362518,79,0.11901736344908345,184.79908816391747,388.629280161843,1
106.28893861274744,3.9682277366977234,1678.5055096979609,0.13809366420186342,84,0.2525417810641821,93.2478460391864,422.20966307334595,1
28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
66.71261502623136,6.838753668819081,1423.0834664657414,0.09433392131717205,62,0.18891005306446337,79.05933569986047,281.2268832781879,1
30.030388932922282,45.70917517111904,62646.81818253143,0.4559599538871762,238,0.02,3480.375443461159,1370.825101390601,1
57.88856188990836,19.28701716680921,18881.289128365286,0.33564876505348706,189,0.05822663808926625,1048.9643960202936,1014.8197538254558,1
49.61939299306235,20.35871476840063,20390.34903300295,0.3357425206666488,188,0.05,1132.796546942771,1004.94072106701,1
248.19369545247457,21.21516539431025,106561.03998304601,1.710684766950121,741,0.04931825039418886,5920.0549485581405,5131.231540661153,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
29.896171129274848,36.65241920800355,40165.27193404541,0.3643828870725152,193,0.03,2231.406568409325,1095.7772053457109,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,1
30.69211214369372,42.43181304716545,55724.63683331416,0.4361121490796853,227,0.022654205657812745,3095.8127046545583,1304.137194899587,1
114.02635792412049,44.65558277148363,124408.15426798465,1.1050635295690034,507,0.030362789574299078,6911.564621089773,3324.3501241805034,1
35.966015406814286,21.845899156003437,15833.590172549684,0.25153966589223187,142,0.043504407321359094,879.6431079101462,747.2501386485329,1
31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,1
101.32813393941247,3.793305145959537,1477.0891433665684,0.12759830875757222,79,0.26653558832323704,82.05979713557198,386.0916465377252,1
35.10038665816658,64.46842284280501,145590.16401988405,0.7518407580540688,374,0.02,8088.338614690688,2259.0178977122696,1
29.655211577215056,46.22348079623436,63259.143581542216,0.4543967149050627,238,0.02,3514.39308695093,1368.8382246443348,1
42.71019072151603,21.442452319620994,19631.9363649468,0.3056886920094752,179,0.05,1090.6657561210423,915.6389848567711,1
14.734447885592196,2.5907743170554416,94.66798973332013,0.01,11,0.3913838524416837,5.254711675631622,37.178302766228335,1
31.365506229316388,34.90899676998409,35064.65246533993,0.3400159844454217,187,0.0327287258586747,1948.0357932867976,1028.5258076305329,1
31.567439203717477,45.152265107262934,65366.363002392696,0.47845814828461897,246,0.02,3631.462653654766,1432.4443154474868,1
32.999280359634575,10.452525786867632,3128.9730960263264,0.10658841982173103,66,0.10127073585738483,173.83277328814904,315.689782274743,1
30.979082252297754,22.636300952247247,15725.416725924253,0.23547449351378652,137,0.04171938816819851,873.6331690140702,697.590205136082,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
21.309182133072067,9.309089670746523,1804.9656594470716,0.061590947789171145,45,0.10719698259639038,100.27149286203813,195.97019973390795,1
44.84682785654445,50.816036625536555,137257.35335166616,0.8171475307229936,385,0.02,7625.404252366412,2460.1768973899093,1
70.92655255679252,2.61454126292311,455.2914471126099,0.057304911460632706,40,0.3892196458425309,25.291085132123776,179.10895215672798,1
56.22151491762517,103.17342579109287,1249466.4729715297,2.444525633327418,959,0.013632982382785484,69414.81228949054,7340.43460655972,1
121.32551789600143,3.6200129597849076,1588.6588120444333,0.1494996760053773,85,0.27849902801613197,88.25973943202617,438.9061542977376,1
88.01729917199239,196.02563081388894,3511126.8615681385,5.837624135619396,2138,0.0007314671649452631,195062.62384073317,17504.04187093076,1
34.44846796807246,33.75105044614616,34526.48098862022,0.3525316809132661,185,0.028755280152211016,1918.137415447773,1061.8922252326286,1
24.236327537963458,11.419366450840572,3002.886867266078,0.08936804156673729,56,0.08936804156673729,166.82859505994597,267.9097153077145,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
24.333906634411104,38.59743268268368,36236.31228218095,0.309458707318424,177,0.02945870731842399,2013.1284901929796,938.9087233705734,1
30.19006916679475,45.4902801838522,62386.20473816249,0.4566252881949781,238,0.02,3465.8971035890813,1371.6707412958172,1
119.7562321438748,57.21591960010252,377235.6160764929,2.219679220674778,926,0.02,20957.53386280151,6653.623976766447,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
43.59168191489824,31.984505763662497,43996.58052825152,0.46,247,0.028917621752760792,2444.2581966506978,1375.433860316587,1
208.3785499617319,29.756788375800575,115599.69390791627,1.5366983518268094,675,0.0438393439947518,6422.202097070015,4609.667905785044,1
36.887372562008174,22.1282674848873,17894.57268668242,0.270670880967213,160,0.04633386012090163,994.1447791824238,812.142091321057,1
43.01221469402402,21.366946326493995,19635.6814622059,0.3075763418376501,179,0.05,1090.8733976021415,918.9801250526407,1
44.8283895071585,8.695211969392515,3375.4256322123147,0.12814083838673795,78,0.11628167677347592,187.52290914815745,388.61415486472424,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
14.080370943276362,2.0614259985191583,65.84983515223298,0.007485679980255445,10,0.4978293604541248,3.6573591129117045,30.241857470855802,1
7.854181447102865,1.5967639382227663,21.80824353868547,0.0006450929214851087,5,0.6480668406695064,1.213845124321371,12.701497223152803,1
48.6437291872643,3.3589862558547225,356.52824365679203,0.04020768995726445,30,0.32478922183760495,19.803131570598133,128.93643614598145,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
16.670406734601574,2.321938552281496,90.16752604855668,0.01,13,0.43040819302913386,5.006019024145274,38.75887054163897,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
90.34687955195818,5.371804673894737,1722.7379628008557,0.12394404891331268,72,0.22463110394078944,95.7067853260062,368.9163113899949,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
42.995958590102006,21.3710103524745,19635.479886517267,0.30747474118813756,179,0.05,1090.8622215306953,918.8002919030034,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
10.140933495388254,4.617664572386374,192.8362585377149,0.011205885428885391,12,0.21458236462976446,10.708165670498458,43.41591495269725,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
10.19916238916977,3.1346897177530497,106.96862545035276,0.011122414314608746,10,0.3198982711685213,5.938636759170661,32.70538125034453,1
56.592352559658984,54.575682866158445,131369.27071033805,0.8432268740088791,406,0.022264748680686983,7298.2946620051125,2543.091628969277,1
57.94073147538912,26.795811522872636,33977.34095973492,0.4504502617255284,225,0.04337621540243127,1887.6304248801455,1358.3184994637884,1
49.946642619995345,29.588715395290105,34512.69913750553,0.4169354152565187,214,0.04018432526252559,1917.3724572037866,1258.6884365818426,1
25.381365849448873,38.1349248494884,36480.51492113918,0.3168280888499676,181,0.03,2026.695475710365,960.5818838102028,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
41.12387510340163,9.248989016654182,3257.009782357763,0.12101931634707216,74,0.11281545307765772,180.94431909583716,363.06641556743796,1
21.094498032412123,22.87372080201528,11039.754154242695,0.16049817401964622,96,0.04,613.3180085690386,482.54478320953115,1
193.26698665522048,37.008849525280716,257662.51028041862,2.2101301893434986,894,0.03041124211068756,14314.58475423768,6629.410337265536,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
39.63018923832689,9.159376922316085,3244.7420861060964,0.1168124615536783,72,0.1112083077024522,180.26202677512472,357.4711477327843,1
27.814292666891248,37.321119551395554,35994.886132797765,0.32414656538325337,182,0.03134729194126223,1999.7159336913185,982.8536970085885,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
28.18429177978483,37.48765444472484,39497.55907522637,0.3516032419976092,192,0.03,2194.311919234205,1054.9038250521094,1
91.55652411155194,182.21151624761032,3194867.2966996813,5.494526082321128,2027,0.0027389970213753025,177492.64558612456,16474.19103510148,1
64.31889754308409,17.97986500972967,20035.525525084387,0.3756175202924248,199,0.05756175202924248,1113.0882201851311,1129.4054218176066,1
63.28683675083832,18.18592996305765,20647.13558311086,0.3793958677039461,201,0.054848966925986536,1147.0632734303913,1139.9324361702068,1
9.19170030051803,2.730254491964433,73.32916750809002,0.008201696613096221,8,0.3911423151547285,4.070241319750371,25.487270669358804,1
14.343435413563288,2.4589437969891845,83.08671330073663,0.01,11,0.4093549097749196,4.612932428570593,34.279623917328266,1
34.6922803889135,33.61764028463255,34486.14902786702,0.35360181589866935,185,0.028933635983111564,1915.8967311441695,1065.0707936730228,1
63.473072054401534,22.942010007442224,32471.39917203477,0.4752532256349718,232,0.045525322563497186,1803.9661818513903,1429.5857165775676,1
25.570618304820037,38.194314310178285,37210.28501592403,0.3225624256091115,182,0.03,2067.238986990269,975.2545459705898,1
29.945109397983842,36.34735082534725,39554.92367999841,0.3600231368965306,190,0.03,2197.4968689687175,1088.3713657573485,1
13.231937296680975,3.7274144553773896,201.04885942977614,0.016061787128144912,15,0.2754439158466958,11.169432568705462,51.079848116699075,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
33.071906277542034,9.686988966530583,2202.0308703486744,0.07983298021290394,52,0.11335332800564685,122.33323583799077,244.45462288913342,1
62.95413987736664,135.1339738974055,1941696.4813120058,3.4634767243078692,1314,0.009721679074591405,107872.03542852151,10386.586927924196,1
57.69641123188439,7.738169194404389,2043.0829096062798,0.09998901473879095,63,0.15854631940295072,113.50214585896207,307.79964399025306,1
57.31681651980479,27.013789397153445,34019.12407970613,0.4478345272341586,224,0.04312709783182463,1889.951702403058,1350.542668173658,1
31.352693099103256,44.860003095002014,63738.264396243714,0.4714727031187837,243,0.02,3541.0126309411826,1411.0679518922675,1
9.477566513461174,2.9725139944586214,84.34066942812589,0.009816759963057477,8,0.33623016125604577,4.680735266035727,28.219957857493252,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
34.57324225192418,65.15952855266127,146781.81890732664,0.7500777332840274,374,0.02,8154.541076318131,2252.650733755265,1
58.44268738519651,124.0247159964763,1656617.0800256066,3.0324930232284713,1165,0.011354193093831549,92034.2888266203,9094.622679410633,1
27.38116177437154,38.12910497493869,39463.122320069466,0.34661431035407714,187,0.02665918719343959,2192.398829687768,1038.7107845091198,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
29.78999712161357,46.0387122791214,63039.160656135835,0.45495832134005654,238,0.02,3502.17196931903,1369.5520264232118,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
31.101514452987423,35.295367447149516,36690.41327795447,0.3490808847908595,195,0.03,2038.3547141940446,1058.9557259536014,1
19.80175219424095,11.201582811776957,2476.570354805187,0.07310602259050215,49,0.08689397740949785,137.5869178363157,220.63048745949592,1
28.808762626310585,47.38382123309924,64640.62938744277,0.4508698442762941,238,0.02,3591.141318703564,1364.35557207517,1
