n,v,l,d,i,e,t,lOCode,lOComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,errorRate_binned,defects_binned
171.0,739.05,0.02,65.33,11.31,48284.58,2682.48,28,3,8,14.0,6.0,115.0,56.0,0,0
227.0,981.08,0.01,86.33,11.36,84699.71,4705.54,36,3,10,14.0,6.0,153.0,74.0,0,0
171.0,739.05,0.02,65.33,11.31,48284.58,2682.48,28,3,8,14.0,6.0,115.0,56.0,0,0
199.0,860.06,0.01,75.83,11.34,65221.5,3623.42,32,3,9,14.0,6.0,134.0,65.0,0,0
227.0,981.08,0.01,86.33,11.36,84699.71,4705.54,36,3,10,14.0,6.0,153.0,74.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
63.0,306.05,0.11,9.18,33.35,2808.48,156.03,18,0,1,12.0,17.0,37.0,26.0,0,0
88.0,431.81,0.06,15.75,27.42,6800.95,377.83,10,4,1,14.0,16.0,52.0,36.0,0,0
72.0,346.13,0.07,14.5,23.87,5018.88,278.83,6,4,0,14.0,14.0,43.0,29.0,0,0
31.0,124.0,0.15,6.5,19.08,806.0,44.78,11,11,3,8.0,8.0,18.0,13.0,0,0
7.0,19.65,0.4,2.5,7.86,49.13,2.73,2,0,0,5.0,2.0,5.0,2.0,0,0
9.0,28.53,0.33,3.0,9.51,85.59,4.75,2,0,0,6.0,3.0,6.0,3.0,0,0
50.0,212.4,0.07,15.13,14.04,3212.5,178.47,10,1,1,11.0,8.0,28.0,22.0,0,0
30.0,122.62,0.34,2.92,42.04,357.65,19.87,6,0,0,5.0,12.0,16.0,14.0,0,0
556.0,3323.37,0.02,45.83,72.52,152296.93,8460.94,87,2,14,17.0,46.0,308.0,248.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
11.0,34.87,0.5,2.0,17.43,69.74,3.87,3,0,0,4.0,5.0,6.0,5.0,0,0
23.0,87.57,0.18,5.5,15.92,481.63,26.76,8,0,3,7.0,7.0,12.0,11.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
111.0,549.92,0.09,11.55,47.61,6351.53,352.86,34,4,4,11.0,20.0,69.0,42.0,0,0
244.0,1404.19,0.03,33.0,42.55,46338.35,2574.35,78,0,7,22.0,32.0,148.0,96.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
259.0,1497.37,0.03,36.75,40.74,55028.43,3057.13,52,0,3,21.0,34.0,140.0,119.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
58.0,262.37,0.09,11.45,22.91,3005.29,166.96,13,0,2,12.0,11.0,37.0,21.0,0,0
117.0,600.13,0.05,20.31,29.55,12185.89,676.99,29,0,2,17.0,18.0,74.0,43.0,0,0
56.0,274.79,0.11,8.79,31.25,2416.5,134.25,14,0,4,13.0,17.0,33.0,23.0,0,0
69.0,338.58,0.06,16.0,21.16,5417.21,300.96,33,1,3,16.0,14.0,41.0,28.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
317.0,1955.87,0.04,27.38,71.43,53556.22,2975.35,66,0,24,21.0,51.0,184.0,133.0,0,0
37.0,159.91,0.15,6.55,24.43,1046.69,58.15,9,1,3,9.0,11.0,21.0,16.0,0,0
99.0,523.25,0.07,14.61,35.82,7644.07,424.67,22,0,8,16.0,23.0,57.0,42.0,0,0
44.0,199.04,0.14,6.92,28.75,1377.95,76.55,10,0,3,10.0,13.0,26.0,18.0,0,0
23.0,89.86,0.33,3.0,29.95,269.58,14.98,9,0,3,5.0,10.0,11.0,12.0,0,0
129.0,695.61,0.05,20.63,33.73,14346.93,797.05,45,1,10,18.0,24.0,74.0,55.0,0,0
501.0,3120.64,0.02,45.5,68.59,141989.04,7888.28,132,14,20,25.0,50.0,325.0,182.0,0,0
30.0,127.44,0.24,4.08,31.21,520.37,28.91,7,0,2,7.0,12.0,16.0,14.0,0,0
65.0,318.95,0.13,7.82,40.81,2492.83,138.49,13,0,5,11.0,19.0,38.0,27.0,0,0
418.0,2634.98,0.02,48.59,54.23,128029.05,7112.72,93,6,18,28.0,51.0,241.0,177.0,0,0
569.0,3617.45,0.02,47.36,76.37,171338.24,9518.79,129,7,21,23.0,59.0,326.0,243.0,0,0
85.0,446.07,0.11,9.46,47.15,4220.54,234.47,20,0,4,12.0,26.0,44.0,41.0,0,0
96.0,475.6,0.11,9.29,51.22,4416.31,245.35,18,0,8,10.0,21.0,57.0,39.0,0,0
72.0,356.7,0.08,13.0,27.44,4637.13,257.62,12,0,3,13.0,18.0,36.0,36.0,0,0
32.0,140.55,0.17,5.91,23.79,830.55,46.14,11,0,7,10.0,11.0,19.0,13.0,0,0
78.0,386.43,0.08,12.35,31.28,4773.51,265.2,21,0,5,14.0,17.0,48.0,30.0,0,0
124.0,630.85,0.05,19.5,32.35,12301.49,683.42,12,0,0,17.0,17.0,85.0,39.0,0,0
443.0,2388.8,0.02,47.25,50.56,112870.64,6270.59,18,1,1,18.0,24.0,317.0,126.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
14.0,50.19,0.24,4.2,11.95,210.8,11.71,3,0,0,7.0,5.0,8.0,6.0,0,0
19.0,70.31,0.29,3.5,20.09,246.08,13.67,5,0,0,7.0,6.0,13.0,6.0,0,0
22.0,83.76,0.29,3.5,23.93,293.17,16.29,6,0,0,7.0,7.0,15.0,7.0,0,0
24.0,98.1,0.25,4.0,24.52,392.4,21.8,9,0,0,8.0,9.0,15.0,9.0,0,0
48.0,228.23,0.07,14.55,15.69,3319.78,184.43,16,0,2,16.0,11.0,28.0,20.0,0,0
50.0,242.9,0.07,14.88,16.32,3613.12,200.73,16,0,2,17.0,12.0,29.0,21.0,0,0
50.0,240.37,0.07,14.0,17.17,3365.15,186.95,17,0,2,16.0,12.0,29.0,21.0,0,0
226.0,1300.6,0.03,35.24,36.91,45835.82,2546.43,62,17,2,23.0,31.0,131.0,95.0,0,0
12.0,41.51,0.33,3.0,13.84,124.54,6.92,3,0,0,6.0,5.0,7.0,5.0,0,0
71.0,355.0,0.11,8.9,39.87,3161.19,175.62,21,9,11,11.0,21.0,37.0,34.0,0,0
20.0,80.0,0.17,5.83,13.71,466.67,25.93,6,0,0,10.0,6.0,13.0,7.0,0,0
71.0,316.62,0.07,14.5,21.84,4590.98,255.05,22,2,3,11.0,11.0,42.0,29.0,0,0
210.0,1146.48,0.04,22.5,50.95,25795.81,1433.1,48,0,4,15.0,29.0,123.0,87.0,0,0
53.0,232.79,0.06,15.44,15.08,3593.74,199.65,17,0,1,13.0,8.0,34.0,19.0,0,0
20.0,80.0,0.17,5.83,13.71,466.67,25.93,6,0,0,10.0,6.0,13.0,7.0,0,0
29.0,125.34,0.12,8.36,15.0,1047.45,58.19,9,0,0,13.0,7.0,20.0,9.0,0,0
72.0,321.08,0.1,10.42,30.82,3344.57,185.81,15,0,4,10.0,12.0,47.0,25.0,0,0
88.0,461.82,0.08,12.55,36.81,5794.71,321.93,32,16,2,17.0,21.0,57.0,31.0,0,0
56.0,274.79,0.1,9.56,28.75,2626.63,145.92,18,0,3,13.0,17.0,31.0,25.0,0,0
115.0,599.09,0.1,9.81,61.04,5879.93,326.66,15,2,4,10.0,27.0,62.0,53.0,0,0
324.0,2011.86,0.04,25.37,79.3,51041.71,2835.65,73,12,14,20.0,54.0,187.0,137.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
117.0,676.42,0.05,20.42,33.13,13810.22,767.23,39,0,2,25.0,30.0,68.0,49.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
99.0,555.86,0.06,18.13,30.65,10080.24,560.01,35,0,0,23.0,26.0,58.0,41.0,0,0
89.0,460.12,0.05,19.38,23.75,8914.89,495.27,22,0,6,20.0,16.0,58.0,31.0,0,0
28.0,116.76,0.13,7.86,14.86,917.38,50.97,10,0,2,11.0,7.0,18.0,10.0,0,0
94.0,485.97,0.05,20.12,24.16,9776.63,543.15,21,6,7,19.0,17.0,58.0,36.0,0,0
24.0,98.1,0.16,6.42,15.29,629.47,34.97,11,0,2,11.0,6.0,17.0,7.0,0,0
31.0,131.69,0.15,6.86,19.2,902.99,50.17,15,0,3,12.0,7.0,23.0,8.0,0,0
236.0,1255.98,0.02,55.0,22.84,69078.63,3837.7,36,3,4,22.0,18.0,146.0,90.0,0,0
8.0,20.68,0.2,5.0,4.14,103.4,5.74,2,0,0,5.0,1.0,6.0,2.0,0,0
5.0,11.61,0.5,2.0,5.8,23.22,1.29,2,0,0,4.0,1.0,4.0,1.0,0,0
45.0,175.81,0.05,19.25,9.13,3384.34,188.02,12,0,0,11.0,4.0,31.0,14.0,0,0
11.0,28.43,0.25,4.0,7.11,113.74,6.32,3,0,0,4.0,2.0,7.0,4.0,0,0
126.0,624.23,0.06,18.06,34.57,11270.8,626.16,11,0,3,13.0,18.0,76.0,50.0,0,0
38.0,136.23,0.08,12.0,11.35,1634.74,90.82,7,0,0,8.0,4.0,26.0,12.0,0,0
353.0,1981.99,0.02,55.81,35.51,110624.55,6145.81,84,3,4,22.0,27.0,216.0,137.0,0,0
336.0,1896.34,0.02,55.37,34.25,105000.81,5833.38,83,1,4,23.0,27.0,206.0,130.0,0,0
180.0,957.95,0.03,39.24,24.41,37586.82,2088.15,28,1,4,21.0,19.0,109.0,71.0,0,0
224.0,1207.88,0.02,52.66,22.94,63604.37,3533.58,40,2,4,23.0,19.0,137.0,87.0,0,0
380.0,2429.08,0.03,35.17,69.07,85429.53,4746.09,99,8,6,25.0,59.0,214.0,166.0,0,0
132.0,687.65,0.05,18.75,36.67,12893.4,716.3,26,0,10,15.0,22.0,77.0,55.0,0,0
161.0,878.97,0.05,21.09,41.67,18539.72,1029.98,35,0,11,17.0,27.0,94.0,67.0,0,0
80.0,392.55,0.11,9.0,43.62,3532.96,196.28,17,0,2,10.0,20.0,44.0,36.0,0,0
8.0,20.68,0.67,1.5,13.79,31.02,1.72,3,0,0,3.0,3.0,5.0,3.0,0,0
141.0,734.53,0.03,35.08,20.94,25765.15,1431.4,35,22,9,24.0,13.0,103.0,38.0,0,0
41.0,182.84,0.08,12.86,14.22,2350.76,130.6,8,0,3,15.0,7.0,29.0,12.0,0,0
41.0,182.84,0.08,12.86,14.22,2350.76,130.6,8,0,3,15.0,7.0,29.0,12.0,0,0
120.0,620.39,0.03,37.5,16.54,23264.66,1292.48,14,0,4,25.0,11.0,87.0,33.0,0,0
102.0,510.0,0.03,35.0,14.57,17850.0,991.67,18,1,3,20.0,12.0,60.0,42.0,0,0
191.0,1029.93,0.04,24.31,42.37,25035.29,1390.85,39,12,14,16.0,26.0,112.0,79.0,0,0
268.0,1520.21,0.04,27.75,54.78,42185.83,2343.66,53,14,16,17.0,34.0,157.0,111.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
37.0,171.82,0.11,8.91,19.29,1530.78,85.04,10,0,2,14.0,11.0,23.0,14.0,0,0
23.0,89.86,0.23,4.38,20.54,393.13,21.84,5,1,1,7.0,8.0,13.0,10.0,0,0
13.0,36.5,0.16,6.25,5.84,228.1,12.67,5,0,2,5.0,2.0,8.0,5.0,0,0
20.0,74.01,0.21,4.67,15.86,345.37,19.19,5,0,1,7.0,6.0,12.0,8.0,0,0
144.0,642.16,0.03,36.83,17.43,23652.83,1314.05,24,11,5,13.0,9.0,93.0,51.0,0,0
137.0,636.21,0.04,24.0,26.51,15269.0,848.28,24,0,4,15.0,10.0,105.0,32.0,0,0
45.0,211.52,0.1,9.92,21.33,2097.57,116.53,13,0,2,14.0,12.0,28.0,17.0,0,0
12.0,39.86,0.27,3.75,10.63,149.49,8.3,3,1,1,6.0,4.0,7.0,5.0,0,0
18.0,64.53,0.17,6.0,10.75,387.18,21.51,7,2,2,8.0,4.0,12.0,6.0,0,0
190.0,1055.37,0.04,28.52,37.01,30097.64,1672.09,47,22,5,20.0,27.0,113.0,77.0,0,0
14.0,51.81,0.33,3.0,17.27,155.42,8.63,3,1,0,6.0,7.0,7.0,7.0,0,0
95.0,470.65,0.03,35.7,13.18,16802.16,933.45,20,0,2,21.0,10.0,61.0,34.0,0,0
95.0,470.65,0.03,35.7,13.18,16802.16,933.45,20,0,2,21.0,10.0,61.0,34.0,0,0
19.0,60.23,0.5,2.0,30.11,120.46,6.69,6,12,4,3.0,6.0,11.0,8.0,0,0
23.0,92.0,0.2,5.0,18.4,460.0,25.56,13,0,1,10.0,6.0,17.0,6.0,0,0
9.0,27.0,0.5,2.0,13.5,54.0,3.0,2,0,0,4.0,4.0,5.0,4.0,0,0
96.0,471.06,0.05,20.57,22.9,9690.41,538.36,34,0,4,16.0,14.0,60.0,36.0,0,0
79.0,395.0,0.06,15.5,25.48,6122.5,340.14,25,1,6,16.0,16.0,48.0,31.0,0,0
12.0,33.69,0.53,1.88,17.97,63.17,3.51,4,10,2,3.0,4.0,7.0,5.0,0,0
22.0,81.41,0.11,9.0,9.05,732.69,40.7,5,0,2,9.0,4.0,14.0,8.0,0,0
24.0,79.73,0.12,8.17,9.76,651.1,36.17,5,0,0,7.0,3.0,17.0,7.0,0,0
156.0,806.51,0.07,14.96,53.91,12065.36,670.3,53,0,2,11.0,25.0,88.0,68.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
8.0,22.46,0.5,2.0,11.23,44.92,2.5,5,0,0,4.0,3.0,5.0,3.0,0,0
38.0,131.46,0.07,14.67,8.96,1928.06,107.11,7,0,0,8.0,3.0,27.0,11.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
242.0,1417.63,0.06,17.97,78.91,25467.91,1414.88,68,0,10,15.0,43.0,139.0,103.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
495.0,3529.0,0.04,26.28,134.27,92753.23,5152.96,97,9,13,27.0,113.0,275.0,220.0,0,0
172.0,998.87,0.06,16.2,61.66,16181.61,898.98,36,0,7,16.0,40.0,91.0,81.0,0,0
268.0,1463.13,0.05,21.94,66.7,32097.36,1783.19,53,20,22,12.0,32.0,151.0,117.0,0,0
259.0,1405.4,0.05,21.87,64.26,30737.51,1707.64,52,19,21,12.0,31.0,146.0,113.0,0,0
115.0,589.87,0.04,24.67,23.91,14550.07,808.34,35,3,5,20.0,15.0,81.0,37.0,0,0
115.0,599.09,0.06,17.85,33.56,10693.71,594.09,22,4,3,17.0,20.0,79.0,42.0,0,0
158.0,862.59,0.03,30.12,28.64,25980.4,1443.36,54,3,4,23.0,21.0,106.0,55.0,0,0
204.0,1092.94,0.06,17.18,63.62,18775.16,1043.06,39,10,11,13.0,28.0,130.0,74.0,0,0
29.0,116.0,0.23,4.28,27.12,496.22,27.57,11,0,2,7.0,9.0,18.0,11.0,0,0
36.0,155.59,0.22,4.58,33.99,712.12,39.56,20,0,1,7.0,13.0,19.0,17.0,0,0
35.0,153.73,0.24,4.25,36.17,653.36,36.3,13,0,1,7.0,14.0,18.0,17.0,0,0
46.0,208.08,0.22,4.59,45.3,955.89,53.1,17,5,2,7.0,16.0,25.0,21.0,0,0
7.0,19.65,0.5,2.0,9.83,39.3,2.18,2,0,0,4.0,3.0,4.0,3.0,0,0
47.0,218.26,0.12,8.67,25.18,1891.6,105.09,9,0,6,13.0,12.0,31.0,16.0,0,0
35.0,153.73,0.14,7.15,21.5,1099.18,61.07,6,0,6,11.0,10.0,22.0,13.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
20.0,71.7,0.17,6.0,11.95,430.2,23.9,7,0,2,8.0,4.0,14.0,6.0,0,0
64.0,314.04,0.16,6.21,50.54,1951.54,108.42,8,0,3,9.0,21.0,35.0,29.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
218.0,1210.9,0.05,21.21,57.09,25685.77,1426.99,35,6,10,14.0,33.0,118.0,100.0,0,0
55.0,237.71,0.08,12.0,19.81,2852.47,158.47,12,0,1,10.0,10.0,31.0,24.0,0,0
21.0,75.28,0.22,4.5,16.73,338.78,18.82,5,0,0,6.0,6.0,12.0,9.0,0,0
22.0,78.87,0.18,5.5,14.34,433.78,24.1,8,0,2,6.0,6.0,11.0,11.0,0,0
48.0,217.13,0.1,10.08,21.53,2189.4,121.63,12,0,2,11.0,12.0,26.0,22.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
81.0,405.0,0.06,18.13,22.33,7344.0,408.0,24,7,11,17.0,15.0,49.0,32.0,0,0
27.0,108.0,0.11,9.17,11.78,990.0,55.0,9,0,1,10.0,6.0,16.0,11.0,0,0
18.0,70.32,0.13,8.0,8.79,562.59,31.26,4,0,1,10.0,5.0,10.0,8.0,0,0
22.0,88.0,0.1,9.9,8.89,871.2,48.4,4,0,2,11.0,5.0,13.0,9.0,0,0
21.0,85.84,0.12,8.25,10.4,708.15,39.34,4,0,1,11.0,6.0,12.0,9.0,0,0
40.0,166.8,0.1,10.0,16.68,1667.97,92.67,9,0,1,9.0,9.0,20.0,20.0,0,0
174.0,961.1,0.04,26.54,36.22,25506.11,1417.01,36,0,3,20.0,26.0,105.0,69.0,0,0
336.0,2030.92,0.04,23.59,86.09,47913.05,2661.84,105,4,14,17.0,49.0,200.0,136.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
24.0,88.81,0.14,7.2,12.33,639.44,35.52,5,0,3,8.0,5.0,15.0,9.0,0,0
81.0,376.15,0.14,7.0,53.74,2633.07,146.28,25,2,2,7.0,18.0,45.0,36.0,0,0
595.0,4340.3,0.02,48.85,88.86,212008.39,11778.24,115,2,0,43.0,114.0,336.0,259.0,0,0
87.0,483.25,0.11,9.5,50.87,4590.87,255.05,31,0,0,19.0,28.0,59.0,28.0,0,0
150.0,803.63,0.05,18.75,42.86,15068.12,837.12,30,0,5,15.0,26.0,85.0,65.0,0,0
98.0,480.88,0.11,9.43,51.0,4533.97,251.89,20,0,1,9.0,21.0,54.0,44.0,0,0
74.0,339.29,0.1,9.6,35.34,3257.16,180.95,20,0,5,9.0,15.0,42.0,32.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
34.0,149.34,0.11,8.8,16.97,1314.18,73.01,9,0,1,11.0,10.0,18.0,16.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
9.0,27.0,0.5,2.0,13.5,54.0,3.0,2,0,1,4.0,4.0,5.0,4.0,0,0
44.0,204.33,0.17,5.91,34.6,1206.82,67.05,7,0,1,9.0,16.0,23.0,21.0,0,0
229.0,1278.96,0.05,20.79,61.51,26594.77,1477.49,48,7,7,14.0,34.0,128.0,101.0,0,0
71.0,316.62,0.14,7.23,43.77,2290.22,127.23,15,0,0,7.0,15.0,40.0,31.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
293.0,1764.55,0.04,23.55,74.92,41558.92,2308.83,43,8,20,17.0,48.0,160.0,133.0,0,0
27.0,102.8,0.15,6.67,15.42,685.32,38.07,6,0,3,8.0,6.0,17.0,10.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
331.0,2021.92,0.1,10.43,193.93,21081.02,1171.17,70,3,10,8.0,61.0,172.0,159.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
17.0,58.81,0.44,2.29,25.73,134.42,7.47,7,0,1,4.0,7.0,9.0,8.0,0,0
37.0,151.24,0.2,4.91,30.81,742.43,41.25,7,0,1,6.0,11.0,19.0,18.0,0,0
58.0,265.93,0.08,12.5,21.27,3324.1,184.67,11,0,2,12.0,12.0,33.0,25.0,0,0
92.0,432.44,0.05,19.0,22.76,8216.37,456.46,18,0,1,13.0,13.0,54.0,38.0,0,0
17.0,64.73,0.19,5.4,11.99,349.52,19.42,6,0,2,9.0,5.0,11.0,6.0,0,0
226.0,1294.51,0.05,21.84,59.28,28269.3,1570.52,65,7,13,16.0,37.0,125.0,101.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
11.0,34.87,0.5,2.0,17.43,69.74,3.87,2,0,0,4.0,5.0,6.0,5.0,0,0
19.0,63.12,0.19,5.25,12.02,331.36,18.41,7,0,1,6.0,4.0,12.0,7.0,0,0
24.0,91.38,0.15,6.67,13.71,609.18,33.84,9,0,4,8.0,6.0,14.0,10.0,0,0
46.0,188.02,0.23,4.38,42.98,822.6,45.7,10,0,1,5.0,12.0,25.0,21.0,0,0
117.0,630.9,0.04,23.18,27.22,14625.44,812.52,22,0,3,20.0,22.0,66.0,51.0,0,0
19.0,74.23,0.17,6.0,12.37,445.39,24.74,5,0,1,9.0,6.0,11.0,8.0,0,0
19.0,74.23,0.17,6.0,12.37,445.39,24.74,5,0,1,9.0,6.0,11.0,8.0,0,0
131.0,706.39,0.07,14.0,50.46,9889.51,549.42,28,0,0,14.0,28.0,75.0,56.0,0,0
99.0,503.66,0.09,11.45,43.97,5769.18,320.51,22,0,0,12.0,22.0,57.0,42.0,0,0
163.0,919.95,0.06,16.47,55.85,15152.09,841.78,34,0,0,16.0,34.0,93.0,70.0,0,0
38.0,155.32,0.17,5.95,26.1,924.18,51.34,8,0,0,7.0,10.0,21.0,17.0,0,0
41.0,187.98,0.12,8.5,22.12,1597.86,88.77,8,1,1,12.0,12.0,24.0,17.0,0,0
283.0,1762.76,0.03,37.34,47.21,65822.89,3656.83,85,0,21,31.0,44.0,177.0,106.0,0,0
41.0,177.2,0.17,6.0,29.53,1063.19,59.07,14,0,1,8.0,12.0,23.0,18.0,0,0
41.0,177.2,0.17,6.0,29.53,1063.19,59.07,14,0,1,8.0,12.0,23.0,18.0,0,0
131.0,706.39,0.07,14.0,50.46,9889.51,549.42,28,0,0,14.0,28.0,75.0,56.0,0,0
13.0,44.97,0.23,4.38,10.28,196.76,10.93,3,14,4,7.0,4.0,8.0,5.0,0,0
44.0,209.22,0.13,8.0,26.15,1673.72,92.98,10,0,1,12.0,15.0,24.0,20.0,0,0
48.0,196.2,0.14,7.0,28.03,1373.39,76.3,9,0,0,7.0,10.0,28.0,20.0,0,0
94.0,461.25,0.07,14.67,31.45,6764.97,375.83,26,0,1,12.0,18.0,50.0,44.0,0,0
20.0,60.0,0.17,5.83,10.29,350.0,19.44,7,0,0,5.0,3.0,13.0,7.0,0,0
38.0,140.62,0.11,9.33,15.07,1312.42,72.91,13,0,1,7.0,6.0,22.0,16.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
141.0,684.98,0.05,18.64,36.75,12767.18,709.29,25,3,4,11.0,18.0,80.0,61.0,0,0
275.0,1582.59,0.06,15.57,101.66,24638.11,1368.78,31,0,1,10.0,44.0,138.0,137.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
59.0,295.0,0.09,10.89,27.09,3212.22,178.46,13,0,2,14.0,18.0,31.0,28.0,0,0
364.0,1836.16,0.02,40.95,44.84,75190.73,4177.26,58,6,4,13.0,20.0,238.0,126.0,0,0
56.0,237.88,0.17,6.0,39.65,1427.3,79.29,7,0,0,6.0,13.0,30.0,26.0,0,0
130.0,644.05,0.06,15.68,41.09,10095.41,560.86,26,0,3,11.0,20.0,73.0,57.0,0,0
56.0,249.73,0.16,6.07,41.16,1515.02,84.17,8,0,0,7.0,15.0,30.0,26.0,0,0
37.0,157.17,0.2,4.96,31.7,779.32,43.3,6,0,0,7.0,12.0,20.0,17.0,0,0
86.0,437.52,0.14,7.38,59.28,3228.91,179.38,17,0,0,9.0,25.0,45.0,41.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
153.0,819.71,0.07,15.32,53.5,12559.06,697.73,44,0,11,13.0,28.0,87.0,66.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
202.0,1082.23,0.12,8.57,126.26,9276.22,515.35,25,0,2,6.0,35.0,102.0,100.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
219.0,1173.3,0.03,36.83,31.85,43216.69,2400.93,43,2,19,17.0,24.0,115.0,104.0,0,0
145.0,725.0,0.19,5.14,140.97,3728.57,207.14,13,0,0,4.0,28.0,73.0,72.0,0,0
53.0,168.01,0.07,14.0,12.0,2352.08,130.66,14,0,1,6.0,3.0,39.0,14.0,0,0
18.0,68.53,0.33,3.0,22.84,205.6,11.42,3,0,0,6.0,8.0,10.0,8.0,0,0
39.0,168.56,0.13,7.77,21.69,1310.13,72.79,8,0,9,9.0,11.0,20.0,19.0,0,0
59.0,263.11,0.18,5.44,48.39,1430.64,79.48,13,1,5,6.0,16.0,30.0,29.0,0,0
